SiteName,Operator,starttime,timeofday,Value
Broadway_35th_St,nyccas,2025-04-19 21:00:00.000,09:00 PM,12.55
Cross_Bronx_Expy,nyccas,2025-04-18 17:00:00.000,05:00 PM,5.79
Cross_Bronx_Expy,nyccas,2025-04-19 06:00:00.000,06:00 AM,12.81
Cross_Bronx_Expy,nyccas,2025-04-17 19:00:00.000,07:00 PM,6.53
Broadway_35th_St,nyccas,2025-04-20 02:00:00.000,02:00 AM,8.46
Broadway_35th_St,nyccas,2025-04-22 06:00:00.000,06:00 AM,8.74
Broadway_35th_St,nyccas,2025-04-22 16:00:00.000,04:00 PM,5.09
Cross_Bronx_Expy,nyccas,2025-04-18 18:00:00.000,06:00 PM,6.19
Broadway_35th_St,nyccas,2025-04-20 15:00:00.000,03:00 PM,3.48
Broadway_35th_St,nyccas,2025-04-22 07:00:00.000,07:00 AM,11.94
Cross_Bronx_Expy,nyccas,2025-04-15 13:00:00.000,01:00 PM,10.66
Cross_Bronx_Expy,nyccas,2025-04-18 20:00:00.000,08:00 PM,8.11
